loan_amnt,purpose,Zip Code,State,emp_length,label
5000,private college loan,325xx,FL,4 years,0
3500,Personal Loan,088xx,NJ,2 years,0
25000,Young Mother needs money for Grad School,342xx,FL,< 1 year,0
20000,Drew Shelley,541xx,WI,4 years,0
6000,Student Loan,605xx,IL,< 1 year,0
5000,buisiness loan,237xx,VA,< 1 year,0
10000,Loan for school,115xx,NY,10+ years,0
25000,Consolidation of debt,201xx,VA,2 years,0
1500,need a loan ASAP to move..,328xx,FL,< 1 year,0
3000,Education Loan,105xx,NY,3 years,0
10000,Educational/consolidation of Finances,209xx,MD,1 year,0
3000,summer vacation,308xx,GA,8 years,0
2500,Moving on,982xx,WA,4 years,0
10000,Help,778xx,TX,< 1 year,0
3500,persnal loan,432xx,OH,< 1 year,0
17000,Student Loan,344xx,FL,< 1 year,0
1500,Dependant,432xx,OH,2 years,0
7000,my loan,452xx,OH,3 years,0
25000,Seeking Loan for Construction Contract,770xx,TX,10+ years,0
4000,Student Loan,392xx,MS,< 1 year,0
1500,glass,441xx,OH,8 years,0
1000,july,773xx,TX,4 years,0
2500,Transportation Needed For Business,647xx,MO,5 years,0
25000,Refinancing debt & Children's Education,300xx,GA,10+ years,0
15000,personal loan,809xx,CO,1 year,0
17000,Student Loan,153xx,PA,1 year,0
1900,"'Retire' High Interest Debt, Quickly!",402xx,KY,6 years,0
25000,Expanding Child Care,335xx,FL,2 years,0
25000,personal finances,070xx,NJ,4 years,0
1000,Loan for new apple laptop,532xx,WI,< 1 year,0
12000,First year at Concordia University,040xx,MA,< 1 year,0
2500,Personal Loan,386xx,MS,2 years,0
25000,GPS LLC,265xx,WV,1 year,0
5000,Consolidation loan,132xx,NY,3 years,0
10000,Helping daughter,159xx,PA,< 1 year,0
4000,School Help,314xx,GA,1 year,0
8000,Pay off credit Cards,191xx,PA,4 years,0
5000, ,782xx,TX,< 1 year,0
2500,personal ,155xx,PA,< 1 year,0
5000,car loan,207xx,MD,10+ years,0
20000,to fix equipment,347xx,FL,3 years,0
1500,personal,210xx,MD,1 year,0
1400,Help with study abroad/short term,060xx,CT,< 1 year,0
5000,Lori Watson,961xx,CA,5 years,0
10000,education,328xx,FL,8 years,0
15000,Ohio University,439xx,OH,< 1 year,0
2000,Student Loan,880xx,NM,6 years,0
24450,Undergraduate Psychology Degree,921xx,CA,< 1 year,0
5000,"Moving, need help!",958xx,CA,7 years,0
2000,Personal,917xx,CA,2 years,0
8500,school,195xx,PA,< 1 year,0
24000, ,104xx,NY,10+ years,0
4000,personal loan,750xx,TX,3 years,0
10000,Student Loan,291xx,SC,< 1 year,0
2000,Personal ,917xx,CA,1 year,0
20000,Getting out from under,191xx,PA,1 year,0
15000,Payoff and Restart,615xx,IL,< 1 year,0
12000,Loan for School,157xx,PA,3 years,0
5000,Education,381xx,TX,2 years,0
1000,HOUSE REPAIR,880xx,NM,< 1 year,0
20000,School Loan,344xx,FL,1 year,0
5000,schooling,723xx,AR,1 year,0
1000,Need to pay my bills,793xx,TX,< 1 year,0
4500,STUDENT LOANS,191xx,PA,4 years,0
15000,IUP,170xx,PA,< 1 year,0
6000,Focused on Being Debt-Free.. please help,333xx,FL,1 year,0
10000,eduacation,903xx,CA,< 1 year,0
1000,paying my bills ,752xx,TX,2 years,0
15000,Pay off child support Arrearages,228xx,VA,10+ years,0
12000, ,925xx,CA,4 years,0
10000,LVN School,790xx,TX,< 1 year,0
15000,Refinancing New Car Loan,933xx,CA,< 1 year,0
3000,personal bills,330xx,FL,3 years,0
10000,Student Loan ,310xx,GA,< 1 year,0
2000,I NEED HELP!,760xx,TX,2 years,0
5000,Student,080xx,NJ,< 1 year,0
22000, ,750xx,TX,1 year,0
25000,Moving on to a better life after divorce,980xx,WA,10+ years,0
25000,Full Sail University College Loan,631xx,MO,< 1 year,0
20000,Student Individual Loan,112xx,NY,< 1 year,0
25000,consolidation,662xx,KS,3 years,0
10000,NEED HELP,672xx,KS,7 years,0
12000, ,941xx,CA,10+ years,0
1000,college,363xx,AL,1 year,0
10000,Paying off the debt owe on my home.,331xx,FL,< 1 year,0
25000,consolidate debt,662xx,KS,2 years,0
5000, student loan,310xx,GA,< 1 year,0
15000,Tution and house payments,351xx,AL,2 years,0
25000,Deferred Student Loans,640xx,MO,1 year,0
5000,School Help,972xx,OR,< 1 year,0
1500,i need help,432xx,OH,4 years,0
1500,Paying for summer school,761xx,TX,2 years,0
5000,Debt Consolidation,606xx,IL,10+ years,0
10000,Daneens Loan,296xx,SC,< 1 year,0
19000, ,157xx,PA,3 years,0
5000,Student Loan,330xx,FL,< 1 year,0
15000, ,458xx,OH,7 years,0
15000,Need a Boost for Business,750xx,TX,1 year,0
6000,Wanting to buy my first home,782xx,TX,8 years,0
20000, ,648xx,MO,< 1 year,0
20000,Home improvement finalizations,831xx,WY,4 years,0
25000,University of Pittsburgh,152xx,PA,1 year,0
18000, ,457xx,OH,10+ years,0
1500,Personal Loan,169xx,PA,< 1 year,0
10000,Taking Control of my finances,091xx,NY,7 years,0
20000,college education,281xx,SC,< 1 year,0
1000,please,113xx,NY,4 years,0
2000,vehical and taking a trip,174xx,PA,1 year,0
10000,College Expenses,979xx,OR,1 year,0
10000,Education Costs,604xx,IL,< 1 year,0
10000,Money for school,236xx,VA,< 1 year,0
10000,School,083xx,NJ,3 years,0
5000,Debt Consolidation,770xx,TX,1 year,0
5000,Student Loan,295xx,SC,< 1 year,0
6000,Kylee's Bills,827xx,WY,1 year,0
25000,Pay off credit cards,338xx,FL,< 1 year,0
25000,Invest in a College Student's Future,112xx,NY,< 1 year,0
3000,My dog got backed over by a truck!,490xx,MI,10+ years,0
2000,Car Loan,878xx,NM,1 year,0
20000,High interest rates are a killer!,553xx,MN,2 years,0
3500,Opening Holistic Health Office ,109xx,NY,7 years,0
15000,Residency and Relocation,347xx,FL,< 1 year,0
10000,Student Loan,450xx,OH,1 year,0
10000,Studen Loan,390xx,MS,6 years,0
5000,Student Loan,339xx,FL,3 years,0
1000,I need these loan for car financing,773xx,TX,2 years,0
6000,personal,320xx,FL,6 years,0
2000,PLEASE HELP!!,448xx,OH,2 years,0
2000,Personal Loan,793xx,TX,10+ years,0
5000,law school loan,131xx,NY,< 1 year,0
25000,PAY MY WAY ,333xx,FL,< 1 year,0
7500,Jennifer's Loan,196xx,PA,3 years,0
20000,School loans,210xx,MD,< 1 year,0
10000,Wolf Productions,531xx,WI,< 1 year,0
5000,student loan,431xx,OH,< 1 year,0
10000,future success,391xx,MS,1 year,0
6150,used motorcycle loan,432xx,OH,10+ years,0
3000,Summer Expenses,606xx,IL,< 1 year,0
6000,Lane2012school loan,777xx,TX,10+ years,0
5500,uco student loan,730xx,OK,1 year,0
20000, ,070xx,NJ,6 years,0
5000, ,857xx,AZ,2 years,0
17000, ,064xx,CT,< 1 year,0
2000,personal loan,139xx,NY,< 1 year,0
1500,Starting over again!!,156xx,PA,1 year,0
1500, ,308xx,GA,2 years,0
4000, ,441xx,OH,< 1 year,0
25000,isam,945xx,CA,1 year,0
5000,Buying a car for sales consulting job,941xx,CA,< 1 year,0
12000,Consolidate Three Credit Cards,303xx,GA,2 years,0
5000,start up loan,166xx,PA,4 years,0
2000,Get out of pay day loan,750xx,TX,10+ years,0
5000,loan 1,846xx,UT,8 years,0
15000,student loan,662xx,KS,2 years,0
3000,Need some help moving,206xx,MD,3 years,0
5000,Transportation to/from college,402xx,KY,< 1 year,0
2000,Transmission for car,972xx,OR,9 years,0
15000,personal loan,223xx,VA,2 years,0
15000,personal loan,949xx,CA,< 1 year,0
2500,School Expensive,300xx,GA,5 years,0
5000,school tuition,308xx,GA,5 years,0
5000,Education Loan,564xx,MN,< 1 year,0
7500,Need help for spine surgery,750xx,TX,4 years,0
5000,Student Loan,436xx,OH,< 1 year,0
10000,Going back to school,175xx,PA,1 year,0
20000,University of Pittsburgh,184xx,PA,5 years,0
10000,NEED ADDITIONAL FINANCING FOR LCD BIZ,937xx,CA,3 years,0
3000,credit card payoff,731xx,OK,4 years,0
7500,Student Loan,433xx,OH,2 years,0
3000,for my living situation,852xx,AZ,< 1 year,0
25000,college,636xx,MO,< 1 year,0
25000,Money for Rocky Mountain College of Arts,296xx,SC,< 1 year,0
10000,Helping out my parents,891xx,NV,2 years,0
12000,Education,394xx,MS,< 1 year,0
5000,Need A Loan To Finish School,212xx,MD,< 1 year,0
2000,Student Loan,321xx,FL,< 1 year,0
25000,old,296xx,SC,10+ years,0
25000,College Loan,028xx,RI,< 1 year,0
1000,Please help me in my need of time,112xx,NY,1 year,0
20000,Debt Consolidation Loan,551xx,MN,< 1 year,0
1000,Help Me Help My Church Move ,330xx,FL,< 1 year,0
20000,Medical Pay-off,926xx,CA,3 years,0
2000,Household bills loan,957xx,CA,8 years,0
25000,Please assist me ,207xx,MD,< 1 year,0
19000, ,141xx,NY,2 years,0
5000,Nurse Loan,129xx,NY,1 year,0
15000, ,610xx,IL,5 years,0
3500,RIC college loan,027xx,MA,< 1 year,0
10000,my first business,975xx,OR,< 1 year,0
10000,College fund,751xx,TX,5 years,0
13000,To A Better Education,317xx,GA,< 1 year,0
8000,college loan,309xx,GA,1 year,0
2000,Student Loan,106xx,NY,3 years,0
7500,aaron,087xx,NJ,1 year,0
25000,MAT,384xx,TX,5 years,0
3000,Loan,853xx,AZ,3 years,0
10000,personal,385xx,KY,1 year,0
1500,Needing a Second Chance,650xx,MO,< 1 year,0
16000,I need a loan for debt consolidation,298xx,SC,7 years,0
5000,Law School Summer Program,921xx,CA,5 years,0
25000,School,442xx,OH,< 1 year,0
20000,loans for college,460xx,OH,< 1 year,0
15000, ,703xx,LA,< 1 year,0
20000,USC tuition,212xx,MD,< 1 year,0
15000,Consolidate Debt,951xx,CA,5 years,0
3500,student loan,763xx,TX,< 1 year,0
5000,Credit Card Debt,606xx,IL,3 years,0
6000,student loan,925xx,CA,1 year,0
15000,personal,953xx,CA,9 years,0
20000,School Loan,924xx,CA,< 1 year,0
2500,help with school,631xx,MO,1 year,0
12000,Debt consolidation,223xx,VA,< 1 year,0
25000,School,752xx,TX,2 years,0
25000,shell loan,752xx,TX,1 year,0
10000,Business Expense Loan,547xx,WI,< 1 year,0
1000,Finishing my bachelor's,303xx,GA,2 years,0
25000,student loans,190xx,PA,< 1 year,0
21000,Refinance,180xx,PA,10+ years,0
2500,Paying for Education,606xx,IL,< 1 year,0
1000,Borrowing to get experience here,303xx,GA,2 years,0
4500,need money for school badly,645xx,MO,< 1 year,0
6000,For me...,085xx,NJ,< 1 year,0
1000,Home Improvements,712xx,LA,1 year,0
10000,Credit card reduction plan,301xx,GA,1 year,0
6000,Start an Internet Retail business,199xx,DE,< 1 year,0
7000,Payday Advance Consolidation Loan,433xx,OH,10+ years,0
7000,Need Consolidation Loan,852xx,AZ,< 1 year,0
25000,Start up loan,078xx,NJ,5 years,0
25000,Nurse Walker,352xx,AL,< 1 year,0
20000,Loan to pay off credit card,440xx,OH,9 years,0
15000,edison state loan,339xx,FL,< 1 year,0
25000,Debt Consolidation,300xx,GA,< 1 year,0
2000,Fulfill my last course for diploma,117xx,NY,< 1 year,0
15000,Reduce my bills and fix my credit,238xx,VA,< 1 year,0
5000,Driving the Dad :-),320xx,FL,1 year,0
3500,school,601xx,IL,< 1 year,0
5000, ,980xx,WA,10+ years,0
1500,legal help,770xx,TX,< 1 year,0
7000,Family,026xx,MA,2 years,0
2500,anthony's school loan,705xx,LA,< 1 year,0
19595, ,760xx,TX,2 years,0
14000, ,606xx,IL,3 years,0
12000,Homeowner seeking a little extra help,231xx,VA,4 years,0
35000,Trying to build my credit,064xx,CT,< 1 year,0
25000,Short Term Partner Sought,656xx,MO,5 years,0
25000,"education, housing, and transportation",337xx,FL,< 1 year,0
8000,Money for Fall Semester- Cuesta College,922xx,CA,< 1 year,0
22000,medical school,322xx,FL,< 1 year,0
20000,need student loan for 20000,928xx,CA,< 1 year,0
2500,debt consolidation,707xx,LA,1 year,0
6000,Get Back on my feet,184xx,PA,4 years,0
10000,Desperate Plea,296xx,SC,6 years,0
10000,college,598xx,MT,1 year,0
3000,Student Loan,666xx,KY,3 years,0
1500,Loan to buy a small car & pay rent,018xx,MA,2 years,0
10000,Consolidating Debt,750xx,TX,1 year,0
25000,MAJOR PURCHASE,021xx,MA,3 years,0
20000,Lower our interest rates,028xx,RI,< 1 year,0
15000,Mediterranean Cruise,535xx,WI,1 year,0
1000,Nicholls,703xx,LA,< 1 year,0
1200,school help,782xx,TX,< 1 year,0
15000,Debt Consolidation Loan,917xx,CA,< 1 year,0
5000, ,450xx,OH,3 years,0
10000,"Jeremy J Campbell, Sr.",923xx,CA,1 year,0
3500,New York Film Academy,331xx,FL,< 1 year,0
6000, ,882xx,NM,3 years,0
5000,I need to get out of debt with my bank,431xx,OH,10+ years,0
12000,Personal Loan,812xx,CO,2 years,0
5000,1st Car,704xx,LA,2 years,0
25000,Student Loan,177xx,PA,1 year,0
25000,A Taste Loan,750xx,TX,4 years,0
20000,Need Help Fast,664xx,KS,6 years,0
5500,rubz,073xx,NJ,8 years,0
2300,Car repair financing,329xx,FL,3 years,0
2000,Repair of Air Conditioning unit ,923xx,CA,4 years,0
2000,Debt Consolidation,433xx,OH,5 years,0
25000,Iphone game investment,221xx,VA,3 years,0
25000,mobile home and land,315xx,GA,8 years,0
5000,Help with purchasing our dream home!,532xx,WI,2 years,0
10000,Mix Loan,604xx,IL,1 year,0
10000,liquid vinyl siding and windows,171xx,PA,4 years,0
25000,student loan,344xx,FL,< 1 year,0
25000,Single Mom Pursuing Her Bachelor Degree,606xx,IL,< 1 year,0
5000,Get back on my feet,956xx,CA,3 years,0
5000,Student Loan,441xx,OH,4 years,0
23000,Lewis Richards Medical Group,606xx,IL,4 years,0
5000,Personal,852xx,AZ,10+ years,0
2000,"Extremely hot, need new A/C.",662xx,KS,< 1 year,0
8000,"Extremely hot, need new A/C.",662xx,KS,5 years,0
1500,Loan for rent,300xx,GA,2 years,0
20000,Pay Off Credit Card,119xx,NY,8 years,0
2000,Need to pay off School so I can Graduate,662xx,KS,< 1 year,0
5000, ,100xx,NY,5 years,0
20000,Recover from the fire,958xx,CA,8 years,0
5000,debt consolidation,060xx,CT,< 1 year,0
19950,Paying off the past,300xx,GA,1 year,0
10000,school loan,196xx,PA,1 year,0
5000,please help ,136xx,NY,3 years,0
2000,I need help,615xx,IL,2 years,0
25000,Consolidate debt and buy a used camper,531xx,WI,1 year,0
5000,Personal Loan,951xx,CA,8 years,0
7500,Joel-Education,801xx,CO,4 years,0
15000,Debt Consolidation,882xx,NM,10+ years,0
1000,Medical Expenses for Daughter's Birth,750xx,TX,5 years,0
2500,School Loan,300xx,GA,1 year,0
25000,DOCTOR OF PHYSICAL THERAPY,770xx,TX,1 year,0
6000,In need of laon to graduate,722xx,AR,< 1 year,0
15000,Pay off Nursing School,922xx,CA,< 1 year,0
15000,Flight School,321xx,FL,< 1 year,0
6000,Student Loan,894xx,NV,3 years,0
3100,loan application,952xx,CA,10+ years,0
3000,Ending the Pain...,495xx,MI,4 years,0
3500,For School ,364xx,AL,10+ years,0
25000,Pay off mortgage,211xx,MD,1 year,0
2000,personal,080xx,NJ,1 year,0
20000,Debt Consolidation,601xx,IL,< 1 year,0
5000,Loan for a growing business,770xx,TX,< 1 year,0
4000,life happens.  adapt and overcome,220xx,VA,3 years,0
4000,Augusta State University,300xx,GA,3 years,0
25000,Seeking Venture Capital or Loan ,331xx,FL,< 1 year,0
2000,School Loan,294xx,SC,2 years,0
3000,Honda Car Loan,925xx,CA,1 year,0
25000,LA Film School,900xx,CA,< 1 year,0
5000,Lessen debt to income ratio,956xx,CA,2 years,0
5000,Guarentee of Principle/%/+2% settlement ,956xx,CA,10+ years,0
19000,Consolidating Debt,293xx,SC,4 years,0
3000,Education,618xx,IL,1 year,0
5000,pick up ourself,759xx,TX,7 years,0
8000,Nursing School ,210xx,MD,1 year,0
10000,New Energy Efficient Business ,321xx,FL,4 years,0
7500,Education Loan,750xx,TX,1 year,0
25000,Student Loan for a Foreign University ,919xx,CA,1 year,0
4000,MBA Loan,860xx,AZ,1 year,0
3000,to help,484xx,MI,< 1 year,0
5200, ,656xx,MO,4 years,0
7500,Consolidating school & credit card debt,021xx,MA,2 years,0
25000,Student Education Loan,606xx,IL,< 1 year,0
7000,Samantha Utah State,846xx,UT,5 years,0
20000,Great Investment!!,385xx,TX,5 years,0
1000,Single mom with 2 kids,974xx,OR,3 years,0
25000,Wedding Loan,191xx,PA,< 1 year,0
25000,"Debt Consolidation, Excellent Credit",774xx,TX,8 years,0
1000,Moving Expenses,460xx,IL,6 years,0
17000,student loan,891xx,NV,< 1 year,0
1000,Short Term Loan Needed,630xx,MO,3 years,0
5000,UMass Student looking for desperate help,021xx,MA,< 1 year,0
10000,student loan,488xx,MI,5 years,0
15000,teacher with job security,077xx,NJ,10+ years,0
2000,finally the love I deserve,373xx,TX,5 years,0
25000,We are seeking capital or loan venture,331xx,GA,< 1 year,0
3000,cash for clunker's,329xx,FL,< 1 year,0
3500,College loan ,751xx,TX,< 1 year,0
3000,1995 JEEP CHEROKEE,267xx,WV,10+ years,0
11000, ,490xx,MI,1 year,0
25000,negotiable ,788xx,TX,2 years,0
25000,Air Conditioning,917xx,CA,1 year,0
22000,Lifeloan,392xx,NJ,6 years,0
2000,Car Loan - Repo back,917xx,CA,10+ years,0
1500,Student Loan,321xx,FL,< 1 year,0
14000,Start My Own Business,296xx,SC,2 years,0
9800, ,232xx,VA,2 years,0
3000,Medical procedure for uninsured child,440xx,OH,1 year,0
5000,$5000 Auto Loan needed quick!,210xx,MD,< 1 year,0
2500,My Liberation loan,331xx,FL,5 years,0
12000,medical bills and home expenses,604xx,IL,< 1 year,0
4500,Summer Loan,900xx,CA,< 1 year,0
15500,Personal Loan,952xx,CA,< 1 year,0
1200,Personal,440xx,OH,< 1 year,0
12000,3 credit cards into one easy payment,750xx,TX,2 years,0
1000,MUCH NEEDED,672xx,KS,< 1 year,0
23075,Pay Off Interest/Penalties Owed to IRS,490xx,MI,10+ years,0
25000,School Loan,983xx,WA,1 year,0
13000,Debt Consolidation,324xx,FL,4 years,0
25000,Office Space,977xx,OR,10+ years,0
15000,Credit card refinancing,774xx,TX,4 years,0
4600,Summer classes student loan,554xx,MN,3 years,0
1500,School,731xx,OK,< 1 year,0
17000,Student Loan,175xx,PA,3 years,0
25000,UCLA Student Loan,591xx,MT,< 1 year,0
4500, ,852xx,AZ,2 years,0
3000,Moving into Prosperity 4Family&I.,945xx,CA,< 1 year,0
10000,School,357xx,AL,< 1 year,0
5000,automobile,959xx,CA,1 year,0
8000,Student Going back to School,631xx,MO,< 1 year,0
8000,Please help me to build my house!,967xx,HI,10+ years,0
1000,Medical Bills,441xx,OH,1 year,0
5000, ,785xx,TX,3 years,0
3000,Payday Loans,958xx,CA,9 years,0
7000,debt,950xx,CA,1 year,0
10000,Paying off high credit cards,606xx,IL,3 years,0
4500,Paying off the debt owe on my home.,928xx,CA,< 1 year,0
7000,Motorcycle Lender ,320xx,FL,< 1 year,0
3500,College of the Mainland,770xx,TX,< 1 year,0
9000,Studen Loan for Hard-Working Undergrad,913xx,CO,< 1 year,0
25000,Hoppy Money,958xx,CA,10+ years,0
10000,Looking to fund my future.,984xx,WA,< 1 year,0
5600,boat loan,959xx,CA,4 years,0
22000,Buzzirk Business Expansion,856xx,AZ,< 1 year,0
10000,GARAGE,136xx,NY,10+ years,0
25000,Personal,511xx,IL,10+ years,0
20000,In need of a student loan,597xx,MT,3 years,0
20000, ,928xx,CA,< 1 year,0
3000,Montgomery County Student Loan,194xx,PA,3 years,0
1000,automotive repairs,705xx,LA,< 1 year,0
25000,Continuing My Higher Education,765xx,TX,< 1 year,0
16000, ,734xx,OK,2 years,0
25000,school,070xx,NJ,< 1 year,0
15000,Loan for Future Social Worker,952xx,CA,< 1 year,0
25000,Enrolled Agent needs loan,945xx,CA,5 years,0
24500,Refinance and consolidate credit cards,300xx,GA,< 1 year,0
10000,college,729xx,AR,< 1 year,0
5000,School,234xx,VA,< 1 year,0
5000,help for me and my kids,136xx,NY,3 years,0
6000,DOWN PAYMENT TO KEEP OUR HOME,500xx,IL,10+ years,0
20000,Purchase inventory and marketing,936xx,CA,1 year,0
7000,accounting,336xx,FL,< 1 year,0
1000,automotive Repairs,705xx,LA,7 years,0
24000,Debt Consolidation,635xx,MO,1 year,0
25000,College tutition 2009/2010,767xx,TX,< 1 year,0
10000,school,462xx,IL,< 1 year,0
1000,scam,100xx,NY,2 years,0
6000,Debt consolidation,549xx,WI,4 years,0
20000,home improvements,606xx,IL,10+ years,0
15000,Need loan for School and buisness,397xx,MO,1 year,0
1500,Personal Loan,076xx,NJ,3 years,0
14000, ,703xx,LA,4 years,0
7500,Need to get ahead,403xx,KY,< 1 year,0
10000,Education,599xx,MT,< 1 year,0
3000,AMDA,100xx,NY,1 year,0
15000,Funding for Gold Coast Farmer's Market,331xx,FL,1 year,0
2500,Education,291xx,SC,1 year,0
5000,Student loan,564xx,MN,< 1 year,0
1500,Personal Loan,152xx,PA,< 1 year,0
2500,to elimate loan fees,770xx,TX,2 years,0
25000,Home and improvement,635xx,MO,3 years,0
25000,school loan,360xx,AL,< 1 year,0
4500,For financing a business project.,276xx,NV,< 1 year,0
10000, ,301xx,GA,< 1 year,0
1000,LPN,317xx,GA,< 1 year,0
2800, ,206xx,IL,< 1 year,0
5000,GI Bill lag time,392xx,WV,< 1 year,0
25000,education loan,114xx,NY,1 year,0
3000, ,601xx,IL,4 years,0
12000, ,014xx,MA,1 year,0
3000,education,750xx,TX,< 1 year,0
3500,Housing Loan,395xx,LA,< 1 year,0
16000,I need help,060xx,CT,2 years,0
18000,school tuition,238xx,VA,< 1 year,0
22000,Private School Loan,321xx,FL,< 1 year,0
7500,Dream for my dad,403xx,KY,1 year,0
5000,Getting out of debt,199xx,DE,< 1 year,0
5000,Please help Me!!,606xx,IL,10+ years,0
1500,Catching up loan,145xx,NY,10+ years,0
1000,Need Help!,191xx,PA,2 years,0
18000,Help me flip this house! ,761xx,TX,4 years,0
10000,Debt Consolidation,073xx,NJ,< 1 year,0
5000,Please help Me,606xx,IL,10+ years,0
10000,school loan,424xx,KY,< 1 year,0
3000,back on track,980xx,WA,< 1 year,0
10000,MCSA certification,333xx,FL,< 1 year,0
25000,Sophomore Year,921xx,CA,< 1 year,0
10000,motorcycle,606xx,IL,10+ years,0
5000,Investing in my education,972xx,OR,< 1 year,0
1500,Help needed,295xx,SC,5 years,0
2000,School loan,563xx,MN,2 years,0
5000,School,629xx,IL,< 1 year,0
20000, ,974xx,OR,9 years,0
5500,student loan,447xx,OH,8 years,0
15000,Buying the lot of our dreams!,641xx,MO,2 years,0
15000,Education,245xx,VA,< 1 year,0
1000,Going back to school.,630xx,MO,1 year,0
22000,48 and ready,860xx,AZ,10+ years,0
1200,Down Payment For A Home,760xx,TX,10+ years,0
13000, ,457xx,OH,2 years,0
1500,a little help,656xx,MO,2 years,0
10000,Sarah Mata,761xx,TX,< 1 year,0
25000,gene juarez,980xx,WA,< 1 year,0
15000,Payoff and Close 100% Credit Cards,802xx,CO,< 1 year,0
25000,Romao Services inc,336xx,FL,10+ years,0
10000,Financial Aid,104xx,NY,< 1 year,0
10000,Educational Promise,283xx,SC,5 years,0
5000,School Tuition and expenses,442xx,OH,< 1 year,0
