loan_amnt,purpose,zip_code,State,emp_length,label
10000,debt_consolidation,786xx,TX,10+ years,1
15000,debt_consolidation,019xx,MA,3 years,1
2500,major_purchase,128xx,NY,< 1 year,1
13050,small_business,950xx,CA,10+ years,1
21000,credit_card,655xx,MO,10+ years,1
6000,moving,900xx,CA,10+ years,1
5450,debt_consolidation,342xx,FL,4 years,1
20000,debt_consolidation,206xx,MD,10+ years,1
5500,home_improvement,112xx,NY,5 years,1
13375,debt_consolidation,894xx,NV,10+ years,1
12000,debt_consolidation,907xx,CA,2 years,1
10000,debt_consolidation,238xx,VA,8 years,1
23925,credit_card,189xx,PA,3 years,1
18900,debt_consolidation,705xx,LA,< 1 year,1
13600,debt_consolidation,301xx,GA,10+ years,1
12000,credit_card,456xx,OH,8 years,1
7200,car,197xx,DE,4 years,1
15000,small_business,982xx,WA,10+ years,1
10950,debt_consolidation,445xx,OH,7 years,1
6000,debt_consolidation,114xx,NY,10+ years,1
9000,debt_consolidation,997xx,AK,unknown,1
32125,debt_consolidation,117xx,NY,3 years,1
15000,debt_consolidation,331xx,FL,1 year,1
20000,credit_card,988xx,WA,10+ years,1
32450,major_purchase,920xx,CA,< 1 year,1
26600,credit_card,600xx,IL,1 year,1
16000,home_improvement,285xx,NC,1 year,1
14400,debt_consolidation,300xx,GA,< 1 year,1
14000,debt_consolidation,926xx,CA,10+ years,1
15000,credit_card,784xx,TX,10+ years,1
14000,credit_card,900xx,CA,unknown,1
8000,debt_consolidation,802xx,CO,6 years,1
5300,credit_card,480xx,MI,5 years,1
16000,debt_consolidation,973xx,OR,10+ years,1
20000,debt_consolidation,210xx,MD,8 years,1
14400,debt_consolidation,137xx,NY,10+ years,1
11175,credit_card,902xx,CA,2 years,1
6000,car,983xx,WA,8 years,1
6000,credit_card,750xx,TX,10+ years,1
33350,credit_card,330xx,FL,8 years,1
18000,debt_consolidation,337xx,FL,5 years,1
15000,debt_consolidation,958xx,CA,< 1 year,1
25000,small_business,917xx,CA,8 years,1
11000,credit_card,151xx,PA,10+ years,1
7400,debt_consolidation,341xx,FL,10+ years,1
24000,debt_consolidation,917xx,CA,10+ years,1
18000,credit_card,926xx,CA,10+ years,1
24000,car,900xx,CA,10+ years,1
25000,credit_card,980xx,WA,4 years,1
18000,credit_card,891xx,NV,1 year,1
10000,debt_consolidation,913xx,CA,5 years,1
15000,credit_card,967xx,HI,2 years,1
26675,debt_consolidation,458xx,OH,4 years,1
8000,major_purchase,334xx,FL,3 years,1
30000,debt_consolidation,279xx,NC,8 years,1
14475,debt_consolidation,959xx,CA,unknown,1
9600,credit_card,070xx,NJ,< 1 year,1
5000,debt_consolidation,786xx,TX,< 1 year,1
22800,debt_consolidation,750xx,TX,9 years,1
10000,credit_card,806xx,CO,2 years,1
30000,debt_consolidation,600xx,IL,10+ years,1
25000,debt_consolidation,200xx,DC,10+ years,1
10000,debt_consolidation,606xx,IL,7 years,1
22400,debt_consolidation,061xx,CT,10+ years,1
10000,debt_consolidation,128xx,NY,< 1 year,1
16000,debt_consolidation,101xx,NY,5 years,1
12000,debt_consolidation,871xx,NM,< 1 year,1
17000,debt_consolidation,441xx,OH,10+ years,1
4575,credit_card,115xx,NY,unknown,1
14000,credit_card,462xx,IN,10+ years,1
21500,debt_consolidation,619xx,IL,2 years,1
8000,debt_consolidation,600xx,IL,8 years,1
8000,debt_consolidation,891xx,NV,10+ years,1
15275,debt_consolidation,921xx,CA,10+ years,1
25000,debt_consolidation,723xx,AR,10+ years,1
24150,debt_consolidation,233xx,VA,8 years,1
18000,debt_consolidation,940xx,CA,10+ years,1
8000,debt_consolidation,114xx,NY,< 1 year,1
3600,renewable_energy,902xx,CA,5 years,1
4200,debt_consolidation,782xx,TX,unknown,1
12000,debt_consolidation,630xx,MO,10+ years,1
10000,debt_consolidation,809xx,CO,2 years,1
10000,debt_consolidation,117xx,NY,3 years,1
10000,credit_card,064xx,CT,< 1 year,1
35000,home_improvement,917xx,CA,10+ years,1
15000,debt_consolidation,853xx,AZ,2 years,1
7150,other,114xx,NY,6 years,1
2500,medical,612xx,IL,3 years,1
14225,debt_consolidation,928xx,CA,< 1 year,1
10000,debt_consolidation,917xx,CA,1 year,1
12150,debt_consolidation,970xx,OR,5 years,1
20000,debt_consolidation,034xx,NH,10+ years,1
18000,debt_consolidation,890xx,NV,5 years,1
15000,debt_consolidation,129xx,NY,10+ years,1
14000,other,150xx,PA,8 years,1
5000,debt_consolidation,331xx,FL,10+ years,1
20000,debt_consolidation,432xx,OH,10+ years,1
12000,debt_consolidation,297xx,SC,3 years,1
15000,credit_card,631xx,MO,10+ years,1
24000,credit_card,104xx,NY,9 years,1
4850,debt_consolidation,112xx,NY,3 years,1
21200,credit_card,800xx,CO,1 year,1
12000,home_improvement,421xx,KY,8 years,1
20000,debt_consolidation,761xx,TX,5 years,1
5000,debt_consolidation,928xx,CA,10+ years,1
3000,other,386xx,MS,10+ years,1
7000,debt_consolidation,722xx,AR,10+ years,1
6000,debt_consolidation,490xx,MI,10+ years,1
12000,credit_card,539xx,WI,2 years,1
7000,medical,316xx,GA,1 year,1
25500,debt_consolidation,017xx,MA,5 years,1
3175,debt_consolidation,191xx,PA,< 1 year,1
25000,credit_card,216xx,MD,2 years,1
23000,debt_consolidation,320xx,FL,< 1 year,1
20675,debt_consolidation,221xx,VA,< 1 year,1
11400,debt_consolidation,190xx,PA,10+ years,1
6000,debt_consolidation,463xx,IN,2 years,1
3000,debt_consolidation,335xx,FL,4 years,1
16000,debt_consolidation,450xx,OH,9 years,1
26900,debt_consolidation,606xx,IL,< 1 year,1
19000,credit_card,450xx,OH,3 years,1
15825,debt_consolidation,468xx,IN,10+ years,1
12000,debt_consolidation,271xx,NC,10+ years,1
15000,credit_card,240xx,VA,< 1 year,1
2000,credit_card,917xx,CA,1 year,1
25300,debt_consolidation,931xx,CA,10+ years,1
10000,debt_consolidation,223xx,VA,10+ years,1
35000,debt_consolidation,952xx,CA,9 years,1
15000,debt_consolidation,713xx,LA,10+ years,1
21150,debt_consolidation,774xx,TX,10+ years,1
7600,credit_card,894xx,NV,unknown,1
21125,home_improvement,945xx,CA,4 years,1
12000,home_improvement,113xx,NY,3 years,1
12000,major_purchase,021xx,MA,< 1 year,1
35000,home_improvement,900xx,CA,< 1 year,1
19600,debt_consolidation,601xx,IL,6 years,1
25000,other,442xx,OH,unknown,1
18000,home_improvement,308xx,GA,10+ years,1
18650,debt_consolidation,117xx,NY,3 years,1
7000,debt_consolidation,021xx,MA,4 years,1
1800,other,112xx,NY,unknown,1
9600,debt_consolidation,959xx,CA,10+ years,1
14000,debt_consolidation,015xx,MA,8 years,1
24000,credit_card,191xx,PA,3 years,1
16000,debt_consolidation,921xx,CA,10+ years,1
3000,major_purchase,917xx,CA,3 years,1
15000,debt_consolidation,018xx,MA,10+ years,1
25000,debt_consolidation,275xx,NC,9 years,1
28000,debt_consolidation,295xx,SC,10+ years,1
28000,credit_card,113xx,NY,2 years,1
8000,major_purchase,741xx,OK,10+ years,1
12000,debt_consolidation,954xx,CA,3 years,1
9650,debt_consolidation,026xx,MA,5 years,1
15000,debt_consolidation,323xx,FL,5 years,1
10000,home_improvement,334xx,FL,10+ years,1
8650,credit_card,430xx,OH,4 years,1
4500,credit_card,480xx,MI,< 1 year,1
10000,credit_card,903xx,CA,2 years,1
30000,credit_card,172xx,PA,10+ years,1
10000,debt_consolidation,482xx,MI,3 years,1
10000,debt_consolidation,902xx,CA,9 years,1
5000,debt_consolidation,900xx,CA,6 years,1
15000,debt_consolidation,456xx,OH,10+ years,1
10000,debt_consolidation,891xx,NV,2 years,1
5300,debt_consolidation,377xx,TN,5 years,1
14000,debt_consolidation,456xx,IN,unknown,1
25475,debt_consolidation,070xx,NJ,10+ years,1
3000,debt_consolidation,112xx,NY,4 years,1
8000,home_improvement,278xx,NC,3 years,1
15000,debt_consolidation,871xx,NM,2 years,1
8000,debt_consolidation,070xx,NJ,5 years,1
10000,debt_consolidation,787xx,TX,10+ years,1
18000,debt_consolidation,103xx,NY,10+ years,1
15000,debt_consolidation,351xx,AL,2 years,1
20400,debt_consolidation,735xx,OK,10+ years,1
12000,debt_consolidation,302xx,GA,5 years,1
17500,debt_consolidation,453xx,OH,5 years,1
28000,credit_card,100xx,NY,9 years,1
12000,debt_consolidation,983xx,WA,7 years,1
24000,debt_consolidation,236xx,VA,10+ years,1
18000,debt_consolidation,968xx,HI,1 year,1
20000,debt_consolidation,930xx,CA,10+ years,1
3500,home_improvement,077xx,NJ,5 years,1
10000,major_purchase,146xx,NY,10+ years,1
5000,credit_card,454xx,OH,8 years,1
6000,debt_consolidation,330xx,FL,5 years,1
15525,debt_consolidation,773xx,TX,4 years,1
2900,other,070xx,NJ,5 years,1
10000,credit_card,906xx,CA,10+ years,1
5000,debt_consolidation,902xx,CA,3 years,1
7200,debt_consolidation,191xx,PA,7 years,1
16000,debt_consolidation,950xx,CA,2 years,1
16000,debt_consolidation,209xx,MD,2 years,1
3000,credit_card,970xx,OR,unknown,1
21000,debt_consolidation,117xx,NY,10+ years,1
8400,debt_consolidation,230xx,VA,6 years,1
11000,debt_consolidation,330xx,FL,3 years,1
15000,credit_card,210xx,MD,10+ years,1
2525,debt_consolidation,191xx,PA,8 years,1
14700,debt_consolidation,806xx,CO,2 years,1
14000,debt_consolidation,282xx,NC,10+ years,1
25000,credit_card,900xx,CA,< 1 year,1
9000,debt_consolidation,100xx,NY,4 years,1
22200,credit_card,333xx,FL,1 year,1
5000,home_improvement,913xx,CA,10+ years,1
5000,credit_card,802xx,CO,10+ years,1
26000,debt_consolidation,451xx,OH,10+ years,1
18000,debt_consolidation,925xx,CA,9 years,1
10400,debt_consolidation,033xx,NH,5 years,1
12000,home_improvement,751xx,TX,10+ years,1
21000,debt_consolidation,967xx,HI,unknown,1
20000,debt_consolidation,917xx,CA,5 years,1
13150,debt_consolidation,468xx,IN,1 year,1
10000,debt_consolidation,799xx,TX,1 year,1
2800,debt_consolidation,280xx,NC,1 year,1
5500,debt_consolidation,276xx,NC,2 years,1
8000,debt_consolidation,010xx,MA,10+ years,1
15000,debt_consolidation,334xx,FL,10+ years,1
14000,home_improvement,751xx,TX,10+ years,1
6800,credit_card,337xx,FL,5 years,1
29475,debt_consolidation,272xx,NC,4 years,1
3000,credit_card,442xx,OH,9 years,1
14400,debt_consolidation,305xx,GA,< 1 year,1
28100,debt_consolidation,577xx,SD,5 years,1
14000,debt_consolidation,282xx,NC,1 year,1
6000,debt_consolidation,330xx,FL,1 year,1
35000,credit_card,930xx,CA,unknown,1
10000,debt_consolidation,087xx,NJ,3 years,1
20000,major_purchase,117xx,NY,10+ years,1
23725,debt_consolidation,940xx,CA,10+ years,1
10000,credit_card,356xx,AL,unknown,1
25000,credit_card,113xx,NY,10+ years,1
26400,debt_consolidation,936xx,CA,9 years,1
35000,credit_card,197xx,DE,10+ years,1
20000,debt_consolidation,271xx,NC,10+ years,1
20000,debt_consolidation,128xx,NY,2 years,1
15000,debt_consolidation,919xx,CA,10+ years,1
8000,debt_consolidation,010xx,MA,5 years,1
6500,debt_consolidation,922xx,CA,2 years,1
25300,debt_consolidation,930xx,CA,10+ years,1
20000,home_improvement,906xx,CA,10+ years,1
2800,credit_card,644xx,MO,10+ years,1
12000,debt_consolidation,940xx,CA,6 years,1
30000,credit_card,950xx,CA,2 years,1
15000,debt_consolidation,207xx,MD,10+ years,1
9000,debt_consolidation,601xx,IL,8 years,1
8500,debt_consolidation,114xx,NY,unknown,1
10000,car,937xx,CA,unknown,1
12300,home_improvement,300xx,GA,10+ years,1
14050,debt_consolidation,331xx,FL,2 years,1
7475,credit_card,200xx,DC,2 years,1
16000,debt_consolidation,774xx,TX,< 1 year,1
10000,debt_consolidation,352xx,AL,10+ years,1
6000,credit_card,784xx,TX,< 1 year,1
25000,debt_consolidation,802xx,CO,4 years,1
20000,debt_consolidation,956xx,CA,3 years,1
35000,debt_consolidation,334xx,FL,4 years,1
12200,credit_card,276xx,NC,4 years,1
22800,debt_consolidation,606xx,IL,10+ years,1
20000,home_improvement,067xx,CT,10+ years,1
20000,debt_consolidation,800xx,CO,10+ years,1
15000,credit_card,810xx,CO,unknown,1
15600,debt_consolidation,787xx,TX,unknown,1
10400,debt_consolidation,432xx,OH,2 years,1
21000,debt_consolidation,954xx,CA,2 years,1
10000,credit_card,793xx,TX,10+ years,1
12000,debt_consolidation,955xx,CA,2 years,1
16000,credit_card,141xx,NY,unknown,1
30000,credit_card,180xx,PA,10+ years,1
20000,debt_consolidation,681xx,NE,4 years,1
15000,house,629xx,IL,3 years,1
10000,credit_card,450xx,OH,3 years,1
26075,debt_consolidation,605xx,IL,10+ years,1
15000,debt_consolidation,906xx,CA,10+ years,1
25000,debt_consolidation,900xx,CA,10+ years,1
7000,credit_card,809xx,CO,1 year,1
3475,other,980xx,WA,< 1 year,1
25000,home_improvement,488xx,MI,10+ years,1
21000,debt_consolidation,017xx,MA,10+ years,1
35000,debt_consolidation,078xx,NJ,6 years,1
21000,debt_consolidation,019xx,MA,10+ years,1
3500,medical,180xx,PA,2 years,1
16000,debt_consolidation,083xx,NJ,10+ years,1
10000,moving,945xx,CA,6 years,1
35000,debt_consolidation,334xx,FL,4 years,1
21600,debt_consolidation,085xx,NJ,2 years,1
7000,small_business,917xx,CA,10+ years,1
13500,debt_consolidation,349xx,FL,6 years,1
12975,debt_consolidation,728xx,AR,10+ years,1
25000,debt_consolidation,297xx,SC,2 years,1
9900,other,935xx,CA,3 years,1
6000,credit_card,782xx,TX,4 years,1
22000,debt_consolidation,919xx,CA,9 years,1
35000,credit_card,076xx,NJ,10+ years,1
12000,debt_consolidation,196xx,PA,10+ years,1
20825,debt_consolidation,921xx,CA,8 years,1
22000,credit_card,956xx,CA,8 years,1
6000,debt_consolidation,602xx,IL,10+ years,1
12000,credit_card,633xx,MO,10+ years,1
11500,debt_consolidation,085xx,NJ,2 years,1
10000,debt_consolidation,178xx,PA,10+ years,1
35000,small_business,481xx,MI,10+ years,1
5500,major_purchase,217xx,MD,5 years,1
5400,other,045xx,ME,10+ years,1
18800,home_improvement,080xx,NJ,1 year,1
30000,home_improvement,080xx,NJ,5 years,1
12000,credit_card,296xx,SC,10+ years,1
9000,debt_consolidation,300xx,GA,8 years,1
8400,debt_consolidation,211xx,MD,< 1 year,1
18000,debt_consolidation,557xx,MN,10+ years,1
5000,home_improvement,231xx,VA,9 years,1
10000,home_improvement,631xx,MO,10+ years,1
10000,debt_consolidation,410xx,KY,2 years,1
5000,home_improvement,109xx,NY,unknown,1
22000,debt_consolidation,750xx,TX,3 years,1
19200,debt_consolidation,671xx,KS,10+ years,1
20000,debt_consolidation,984xx,WA,< 1 year,1
18000,debt_consolidation,405xx,KY,6 years,1
2800,debt_consolidation,273xx,NC,unknown,1
25000,debt_consolidation,657xx,MO,9 years,1
15400,credit_card,103xx,NY,2 years,1
11100,home_improvement,787xx,TX,9 years,1
18000,debt_consolidation,212xx,MD,2 years,1
12000,debt_consolidation,335xx,FL,1 year,1
3925,credit_card,968xx,HI,8 years,1
9600,debt_consolidation,920xx,CA,< 1 year,1
22000,credit_card,031xx,NH,10+ years,1
10000,debt_consolidation,956xx,CA,3 years,1
20000,other,606xx,IL,10+ years,1
5000,credit_card,948xx,CA,3 years,1
20000,credit_card,980xx,WA,3 years,1
15000,credit_card,944xx,CA,9 years,1
30000,credit_card,190xx,PA,10+ years,1
8000,debt_consolidation,467xx,IN,10+ years,1
34000,other,030xx,NH,8 years,1
18000,debt_consolidation,891xx,NV,10+ years,1
16000,credit_card,891xx,NV,< 1 year,1
13600,debt_consolidation,103xx,NY,unknown,1
7200,credit_card,840xx,UT,3 years,1
20000,debt_consolidation,917xx,CA,unknown,1
3000,vacation,490xx,MI,8 years,1
12000,debt_consolidation,600xx,IL,5 years,1
8000,debt_consolidation,112xx,NY,unknown,1
16000,debt_consolidation,972xx,OR,8 years,1
3000,medical,891xx,NV,10+ years,1
28000,debt_consolidation,891xx,NV,8 years,1
14000,debt_consolidation,773xx,TX,8 years,1
8000,debt_consolidation,481xx,MI,10+ years,1
14000,credit_card,448xx,OH,10+ years,1
23025,debt_consolidation,212xx,MD,10+ years,1
10900,debt_consolidation,775xx,TX,10+ years,1
20000,debt_consolidation,760xx,TX,8 years,1
20000,credit_card,241xx,VA,10+ years,1
16000,debt_consolidation,209xx,MD,5 years,1
3200,credit_card,761xx,TX,2 years,1
32000,small_business,850xx,AZ,6 years,1
17500,credit_card,275xx,NC,3 years,1
20000,home_improvement,086xx,NJ,10+ years,1
7000,credit_card,981xx,WA,2 years,1
25000,credit_card,442xx,OH,< 1 year,1
13000,debt_consolidation,440xx,OH,10+ years,1
10000,credit_card,770xx,TX,10+ years,1
21275,debt_consolidation,272xx,NC,10+ years,1
15000,credit_card,112xx,NY,8 years,1
6000,credit_card,111xx,NY,6 years,1
8150,debt_consolidation,956xx,CA,3 years,1
20000,debt_consolidation,945xx,CA,5 years,1
11250,other,483xx,MI,6 years,1
10000,debt_consolidation,660xx,KS,3 years,1
20000,home_improvement,207xx,MD,7 years,1
9600,medical,245xx,VA,4 years,1
27600,debt_consolidation,300xx,GA,7 years,1
8000,debt_consolidation,926xx,CA,2 years,1
16000,car,112xx,NY,10+ years,1
25000,debt_consolidation,070xx,NJ,9 years,1
13200,debt_consolidation,750xx,TX,unknown,1
15000,credit_card,926xx,CA,5 years,1
24000,debt_consolidation,926xx,CA,10+ years,1
28000,credit_card,015xx,MA,4 years,1
7000,credit_card,936xx,CA,2 years,1
5675,debt_consolidation,945xx,CA,< 1 year,1
5000,medical,902xx,CA,< 1 year,1
20000,debt_consolidation,303xx,GA,< 1 year,1
23925,credit_card,016xx,MA,10+ years,1
26975,credit_card,380xx,TN,3 years,1
17000,debt_consolidation,462xx,IN,9 years,1
14400,debt_consolidation,333xx,FL,4 years,1
20000,credit_card,933xx,CA,1 year,1
12000,credit_card,275xx,NC,10+ years,1
5000,credit_card,923xx,CA,1 year,1
5000,home_improvement,982xx,WA,unknown,1
5000,credit_card,530xx,WI,3 years,1
12600,debt_consolidation,023xx,MA,9 years,1
18000,debt_consolidation,751xx,TX,10+ years,1
16200,debt_consolidation,857xx,AZ,2 years,1
3000,other,993xx,WA,4 years,1
35000,debt_consolidation,060xx,CT,4 years,1
15000,credit_card,208xx,MD,10+ years,1
20000,debt_consolidation,751xx,TX,3 years,1
28000,debt_consolidation,080xx,NJ,10+ years,1
20000,other,786xx,TX,3 years,1
4625,other,347xx,FL,4 years,1
16000,credit_card,562xx,MN,2 years,1
10000,medical,210xx,MD,8 years,1
19200,home_improvement,017xx,MA,4 years,1
15000,debt_consolidation,787xx,TX,10+ years,1
30000,debt_consolidation,166xx,PA,10+ years,1
10000,credit_card,376xx,TN,5 years,1
15600,debt_consolidation,189xx,PA,8 years,1
20000,credit_card,554xx,MN,3 years,1
31025,credit_card,212xx,MD,7 years,1
10000,debt_consolidation,270xx,NC,10+ years,1
5000,credit_card,900xx,CA,1 year,1
11000,other,681xx,NE,2 years,1
7000,debt_consolidation,711xx,LA,10+ years,1
15000,credit_card,181xx,PA,10+ years,1
20000,credit_card,662xx,KS,7 years,1
15625,debt_consolidation,700xx,LA,10+ years,1
22000,credit_card,923xx,CA,10+ years,1
19000,debt_consolidation,300xx,GA,< 1 year,1
30300,debt_consolidation,761xx,TX,9 years,1
5375,credit_card,261xx,WV,1 year,1
35000,credit_card,926xx,CA,4 years,1
9000,credit_card,219xx,MD,10+ years,1
14400,debt_consolidation,657xx,MO,2 years,1
18900,debt_consolidation,633xx,MO,10+ years,1
5000,debt_consolidation,281xx,NC,5 years,1
24000,debt_consolidation,941xx,CA,9 years,1
14150,credit_card,346xx,FL,9 years,1
25000,debt_consolidation,917xx,CA,7 years,1
4000,other,300xx,GA,8 years,1
18000,debt_consolidation,027xx,MA,8 years,1
14400,debt_consolidation,319xx,GA,9 years,1
12000,debt_consolidation,042xx,ME,10+ years,1
23000,other,070xx,NJ,10+ years,1
8000,home_improvement,483xx,MI,10+ years,1
8000,other,910xx,CA,7 years,1
10700,debt_consolidation,304xx,GA,6 years,1
25600,debt_consolidation,986xx,WA,10+ years,1
35000,debt_consolidation,921xx,CA,3 years,1
1000,other,924xx,CA,3 years,1
25000,debt_consolidation,604xx,IL,10+ years,1
8000,credit_card,926xx,CA,2 years,1
10000,debt_consolidation,484xx,MI,3 years,1
10000,credit_card,073xx,NJ,10+ years,1
27925,debt_consolidation,328xx,FL,2 years,1
11750,home_improvement,330xx,FL,6 years,1
6000,home_improvement,606xx,IL,10+ years,1
4750,credit_card,970xx,OR,unknown,1
21000,debt_consolidation,112xx,NY,10+ years,1
12000,other,703xx,LA,4 years,1
6500,credit_card,770xx,TX,3 years,1
7200,credit_card,995xx,AK,5 years,1
17600,debt_consolidation,783xx,TX,10+ years,1
28000,debt_consolidation,626xx,IL,3 years,1
1200,major_purchase,260xx,WV,10+ years,1
12600,debt_consolidation,957xx,CA,unknown,1
33000,credit_card,245xx,VA,5 years,1
15000,debt_consolidation,559xx,MN,2 years,1
10850,debt_consolidation,468xx,IN,10+ years,1
12500,debt_consolidation,172xx,PA,unknown,1
14000,debt_consolidation,349xx,FL,1 year,1
16000,debt_consolidation,781xx,TX,2 years,1
10000,debt_consolidation,126xx,NY,3 years,1
24000,credit_card,773xx,TX,unknown,1
7200,credit_card,925xx,CA,10+ years,1
15000,credit_card,851xx,AZ,2 years,1
20000,debt_consolidation,310xx,GA,10+ years,1
18000,debt_consolidation,178xx,PA,3 years,1
21875,debt_consolidation,088xx,NJ,6 years,1
9000,debt_consolidation,328xx,FL,< 1 year,1
22475,debt_consolidation,604xx,IL,10+ years,1
25000,debt_consolidation,277xx,NC,5 years,1
15200,debt_consolidation,220xx,VA,10+ years,1
11075,home_improvement,327xx,FL,4 years,1
32000,credit_card,198xx,DE,1 year,1
10000,debt_consolidation,104xx,NY,10+ years,1
23700,debt_consolidation,141xx,NY,10+ years,1
20000,debt_consolidation,190xx,PA,1 year,1
35000,debt_consolidation,935xx,CA,10+ years,1
22000,debt_consolidation,191xx,PA,5 years,1
21000,debt_consolidation,018xx,MA,< 1 year,1
25000,credit_card,750xx,TX,7 years,1
6200,debt_consolidation,331xx,FL,10+ years,1
24000,credit_card,175xx,PA,10+ years,1
